timeStamp,ECGValue,ClassType
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,492,BaseLine
0:29:45,492,BaseLine
0:29:45,492,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,495,BaseLine
0:29:45,495,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,492,BaseLine
0:29:45,493,BaseLine
0:29:45,497,BaseLine
0:29:45,504,BaseLine
0:29:45,511,BaseLine
0:29:45,516,BaseLine
0:29:45,516,BaseLine
0:29:45,511,BaseLine
0:29:45,502,BaseLine
0:29:45,493,BaseLine
0:29:45,485,BaseLine
0:29:45,481,BaseLine
0:29:45,481,BaseLine
0:29:45,483,BaseLine
0:29:45,486,BaseLine
0:29:45,489,BaseLine
0:29:45,492,BaseLine
0:29:45,494,BaseLine
0:29:45,496,BaseLine
0:29:45,496,BaseLine
0:29:45,496,BaseLine
0:29:45,496,BaseLine
0:29:45,496,BaseLine
0:29:45,496,BaseLine
0:29:45,496,BaseLine
0:29:45,496,BaseLine
0:29:46,496,BaseLine
0:29:46,496,BaseLine
0:29:46,497,BaseLine
0:29:46,497,BaseLine
0:29:46,497,BaseLine
0:29:46,497,BaseLine
0:29:46,498,BaseLine
0:29:46,498,BaseLine
0:29:46,498,BaseLine
0:29:46,498,BaseLine
0:29:46,498,BaseLine
0:29:46,498,BaseLine
0:29:46,498,BaseLine
0:29:46,499,BaseLine
0:29:46,499,BaseLine
0:29:46,499,BaseLine
0:29:46,499,BaseLine
0:29:46,500,BaseLine
0:29:46,500,BaseLine
0:29:46,501,BaseLine
0:29:46,501,BaseLine
0:29:46,502,BaseLine
0:29:46,503,BaseLine
0:29:46,503,BaseLine
0:29:46,504,BaseLine
0:29:46,505,BaseLine
